,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
38900,3132,EAST TREMONT AVENUE,3132 EAST TREMONT AVENUE,10461,Bronx,Mold,Public Complaint - Comm Location,2019-09-19,40.838041,-73.834948,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
38901,2,LAFAYETTE STREET,2 LAFAYETTE STREET,10007,Manhattan,Mold,Public Complaint - Comm Location,2019-09-19,40.713723,-74.003586,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
38906,106,LIBERTY STREET,106 LIBERTY STREET,10006,Manhattan,Mold,Public Complaint - Comm Location,2019-09-19,40.709831,-74.012,Battery Park City-Lower Manhattan,lower manhattan
38935,1466,MANOR ROAD,1466 MANOR ROAD,10314,Staten Island,Mold,Public Complaint - Comm Location,2019-09-20,40.594454,-74.125677,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
38941,233,WEST 4 STREET,233 WEST 4 STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2019-09-21,40.734353000000006,-74.002988,West Village,greenwich village - soho
38961,177,EAST 73 STREET,177 EAST 73 STREET,10021,Manhattan,Mold,Public Complaint - Comm Location,2019-09-23,40.770720000000004,-73.960771,Upper East Side-Carnegie Hill,upper east side
38975,7,DEBEVOISE STREET,7 DEBEVOISE STREET,11206,Brooklyn,Mold,Workplace - 10 or Less Staff,2011-08-25,40.701572,-73.942862,East Williamsburg,williamsburg - bushwick
38980,623,BERGEN STREET,623 BERGEN STREET,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-24,40.679629,-73.969178,Prospect Heights,bedford stuyvesant - crown heights
38982,623,BERGEN STREET,623 BERGEN STREET,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-24,40.679629,-73.969178,Prospect Heights,bedford stuyvesant - crown heights
38990,620,BERGEN STREET,620 BERGEN STREET,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-25,40.679621000000004,-73.96923199999999,Prospect Heights,bedford stuyvesant - crown heights
38991,2800,VICTORY BOULEVARD,2800 VICTORY BOULEVARD,10314,Staten Island,Mold,Public Complaint - Comm Location,2019-09-25,40.608853,-74.153335,New Springville-Bloomfield-Travis,willowbrook
38992,147,PRINCE STREET,147 PRINCE STREET,11201,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-25,40.692648,-73.98253199999999,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
38996,623,BERGEN STREET,623 BERGEN STREET,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-26,40.679629,-73.969178,Prospect Heights,bedford stuyvesant - crown heights
39004,24,FLAGSHIP CIRCLE,24 FLAGSHIP CIRCLE,10309,Staten Island,Mold,Public Complaint - Comm Location,2019-09-26,40.514604999999996,-74.20211,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
39022,2330,OCEAN AVENUE,2330 OCEAN AVENUE,11229,Brooklyn,Mold,Public Complaint - Comm Location,2011-11-18,40.604941,-73.952473,Madison,coney island - sheepshead bay
39039,623,BERGEN STREET,623 BERGEN STREET,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-09-30,40.679629,-73.969178,Prospect Heights,bedford stuyvesant - crown heights
39051,102-00,SHORE FRONT PARKWAY,102-00 SHORE FRONT PARKWAY,11694,Queens,Mold,Public Complaint - Comm Location,2019-10-01,40.581973,-73.82220600000001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
39055,1804,BROADWAY,1804 BROADWAY,10019,Manhattan,Mold,Public Complaint - Comm Location,2019-10-01,40.767321,-73.98168199999999,Midtown-Midtown South,chelsea - clinton
39060,35,NORTH ELLIOTT PLACE,35 NORTH ELLIOTT PLACE,11205,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-01,40.697195,-73.977446,Fort Greene,downtown - heights - slope
39077,35,DOWNING STREET,35 DOWNING STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2019-10-02,40.729271999999995,-74.003904,West Village,greenwich village - soho
39083,168,ROMA AVENUE,168 ROMA AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2019-10-03,40.561879,-74.103468,New Dorp-Midland Beach,south beach - tottenville
39085,992,RUTLAND ROAD,992 RUTLAND ROAD,11212,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-03,40.662490999999996,-73.92665,Rugby-Remsen Village,bedford stuyvesant - crown heights
39090,148,9 AVENUE,148 9 AVENUE,10011,Manhattan,Mold,Public Complaint - Comm Location,2019-10-04,40.744119,-74.003046,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
39117,2355,JEROME AVENUE,2355 JEROME AVENUE,10468,Bronx,Mold,Workplace - 10 or Less Staff,2011-12-18,40.860026,-73.90289399999999,Fordham South,fordham - bronx pk
39128,262,EAST FORDHAM ROAD,262 EAST FORDHAM ROAD,10458,Bronx,Mold,Public Complaint - Comm Location,2019-10-06,40.862185,-73.895519,Bedford Park-Fordham North,fordham - bronx pk
39138,648,THROOP AVENUE,648 THROOP AVENUE,11216,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-07,40.680392,-73.940439,Bedford,bedford stuyvesant - crown heights
39149,216,WEST   23 STREET,216 WEST   23 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2019-10-07,40.744407,-73.996402,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
39153,1165,BROADWAY,1165 BROADWAY,10001,Manhattan,Mold,Public Complaint - Comm Location,2019-10-08,40.744719,-73.989062,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
39178,37-35,21 STREET,37-35 21 STREET,11101,Queens,Mold,Public Complaint - Comm Location,2019-10-09,40.757862,-73.938713,Queensbridge-Ravenswood-Long Island City,long island city - astoria
39190,147-01,15 DRIVE,147-01 15 DRIVE,11357,Queens,Mold,Public Complaint - Comm Location,2019-10-10,40.785911999999996,-73.81809,Whitestone,flushing - clearview
39196,1506,SHEEP BAY ROAD,1506 SHEEP BAY ROAD,11235,Brooklyn,Mold,Public Complaint - Comm Location,2013-01-03,40.587272999999996,-73.953735,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
39199,951,HOE AVENUE,951 HOE AVENUE,10459,Bronx,Mold,Public Complaint - Comm Location,2019-10-10,40.822088,-73.89034000000001,Hunts Point,hunts point - mott haven
39205,164C,GRIMSBY STREET,164C GRIMSBY STREET,10306,Staten Island,Mold,Public Complaint - Comm Location,2019-10-11,40.574073999999996,-74.094052,New Dorp-Midland Beach,south beach - tottenville
39209,142-02,185 STREET,142-02 185 STREET,11413,Queens,Mold,Public Complaint - Comm Location,2019-10-11,40.669093,-73.758649,Springfield Gardens North,southeast queens
39210,145,EAST SERVICE ROAD,145 EAST SERVICE ROAD,10314,Staten Island,Mold,Public Complaint - Comm Location,2019-10-12,40.587884,-74.192373,New Springville-Bloomfield-Travis,willowbrook
39259,262,EAST FORDHAM ROAD,262 EAST FORDHAM ROAD,10458,Bronx,Mold,Public Complaint - Comm Location,2019-10-16,40.862185,-73.895519,Bedford Park-Fordham North,fordham - bronx pk
39265,28,MARCY AVENUE,28 MARCY AVENUE,11211,Brooklyn,Mold,Workplace - 10 or Less Staff,2011-11-01,40.713316,-73.954806,North Side-South Side,greenpoint
39282,391,EAST 149 STREET,391 EAST 149 STREET,10455,Bronx,Mold,Public Complaint - Comm Location,2019-10-17,40.816232,-73.918262,Melrose South-Mott Haven North,hunts point - mott haven
39290,401,7 AVENUE,401 7 AVENUE,10001,Manhattan,Mold,Public Complaint - Comm Location,2019-10-17,40.749794,-73.991486,Midtown-Midtown South,chelsea - clinton
39303,240,EAST 175 STREET,240 EAST 175 STREET,10457,Bronx,Mold,Public Complaint - Comm Location,2019-10-18,40.846709000000004,-73.906123,Mount Hope,crotona -tremont
39307,109-15,37 AVENUE,109-15 37 AVENUE,11368,Queens,Mold,Public Complaint - Comm Location,2019-10-18,40.75403,-73.857772,North Corona,west queens
39318,1713,8 AVENUE,1713 8 AVENUE,11215,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-18,40.659299,-73.984776,Windsor Terrace,downtown - heights - slope
39319,622,DEGRAW STREET,622 DEGRAW STREET,11217,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-18,40.679154,-73.98343,Park Slope-Gowanus,downtown - heights - slope
39364,2153,RICHMOND AVENUE,2153 RICHMOND AVENUE,10314,Staten Island,Mold,Public Complaint - Comm Location,2019-10-21,40.594315,-74.161998,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
39367,8,WEST   38 STREET,8 WEST   38 STREET,10018,Manhattan,Mold,Public Complaint - Comm Location,2019-10-21,40.751215,-73.983354,Midtown-Midtown South,chelsea - clinton
39376,209,BEACH 116 STREET,209 BEACH 116 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2013-02-08,40.579986,-73.83731,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
39384,24,FLAGSHIP CIRCLE,24 FLAGSHIP CIRCLE,10309,Staten Island,Mold,Public Complaint - Comm Location,2019-10-22,40.514604999999996,-74.20211,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
39424,13-24,208 PLACE,13-24 208 PLACE,11360,Queens,Mold,Public Complaint - Comm Location,2019-10-25,40.787402,-73.784437,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
39430,1955,1 AVENUE,1955 1 AVENUE,10029,Manhattan,Mold,Public Complaint - Comm Location,2019-10-25,40.786028,-73.94269200000001,East Harlem South,east harlem
39441,8622,BAY PARKWAY,8622 BAY PARKWAY,11214,Brooklyn,Mold,Public Complaint - Comm Location,2010-12-01,40.601382,-73.994411,Bensonhurst West,bensonhurst - bay ridge
39485,43-18,34 AVENUE,43-18 34 AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2019-10-29,40.755445,-73.918253,Astoria,long island city - astoria
39507,8010,5 AVENUE,8010 5 AVENUE,11209,Brooklyn,Mold,Public Complaint - Comm Location,2010-07-29,40.625622,-74.02423,Bay Ridge,bensonhurst - bay ridge
39517,536,WEST 23 STREET,536 WEST 23 STREET,10011,Manhattan,Mold,Public Complaint - Comm Location,2019-10-30,40.748252,-74.00552900000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
39530,3854,FLATLANDS AVENUE,3854 FLATLANDS AVENUE,11234,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-31,40.619906,-73.937391,Georgetown-Marine Park-Bergen Beach-Mill Basin,canarsie - flatlands
39531,209,MALCOLM X BOULEVARD,209 MALCOLM X BOULEVARD,11221,Brooklyn,Mold,Public Complaint - Comm Location,2019-10-31,40.685916,-73.929642,Stuyvesant Heights,williamsburg - bushwick
39561,3,EAST 130 STREET,3 EAST 130 STREET,10037,Manhattan,Mold,Public Complaint - Comm Location,2012-03-26,40.809463,-73.93964100000001,Central Harlem North-Polo Grounds,central harlem - morningside heights
39573,116,WEST 197 STREET,116 WEST 197 STREET,10468,Bronx,Mold,Public Complaint - Comm Location,2019-11-03,40.872089,-73.899821,Van Cortlandt Village,fordham - bronx pk
39583,260,LENOX AVENUE,260 LENOX AVENUE,10027,Manhattan,Mold,Public Complaint - Comm Location,2013-07-11,40.806639000000004,-73.946301,Central Harlem South,central harlem - morningside heights
39586,2223,8 AVENUE,2223 8 AVENUE,10026,Manhattan,Mold,Public Complaint - Comm Location,2019-11-03,40.806843,-73.95361199999999,Central Harlem South,central harlem - morningside heights
39590,7214,13 AVENUE,7214 13 AVENUE,11228,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-03,40.621888,-74.005792,Dyker Heights,bensonhurst - bay ridge
39608,1952,MAYFLOWER AVENUE,1952 MAYFLOWER AVENUE,10461,Bronx,Mold,Public Complaint - Comm Location,2019-11-04,40.850755,-73.833864,Pelham Bay-Country Club-City Island,pelham - throgs neck
39631,354,HAMDEN AVENUE,354 HAMDEN AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2019-11-05,40.577884999999995,-74.098701,New Dorp-Midland Beach,south beach - tottenville
39655,466,WEST END AVENUE,466 WEST END AVENUE,10024,Manhattan,Mold,Public Complaint - Comm Location,2019-11-06,40.786611,-73.97951,Upper West Side,upper west side
39666,1188,SHERIDAN AVENUE,1188 SHERIDAN AVENUE,10456,Bronx,Mold,Public Complaint - Comm Location,2012-03-12,40.833581,-73.917022,East Concourse-Concourse Village,high bridge - morrisania
39691,147-01,15 DRIVE,147-01 15 DRIVE,11357,Queens,Mold,Public Complaint - Comm Location,2019-11-07,40.785911999999996,-73.81809,Whitestone,flushing - clearview
39734,404,UTICA AVENUE,404 UTICA AVENUE,11213,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-11,40.664654,-73.93152099999999,Crown Heights South,bedford stuyvesant - crown heights
39746,212,BOWERY,212 BOWERY,10012,Manhattan,Mold,Public Complaint - Comm Location,2019-11-12,40.721702,-73.99351300000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
39748,992,RUTLAND ROAD,992 RUTLAND ROAD,11212,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-12,40.662490999999996,-73.92665,Rugby-Remsen Village,bedford stuyvesant - crown heights
39759,164-10,65 AVENUE,164-10 65 AVENUE,11365,Queens,Mold,Public Complaint - Comm Location,2013-03-17,40.736742,-73.804141,Pomonok-Flushing Heights-Hillcrest,fresh meadows
39800,1421,3 AVENUE,1421 3 AVENUE,10028,Manhattan,Mold,Public Complaint - Comm Location,2013-04-12,40.775261,-73.95656899999999,Yorkville,upper east side
39803,825,BROADWAY,825 BROADWAY,10003,Manhattan,Mold,Public Complaint - Comm Location,2019-11-14,40.733482,-73.991066,West Village,union square - lower east side
39824,55,CHRISTOPHER STREET,55 CHRISTOPHER STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2019-11-17,40.733719,-74.002183,West Village,greenwich village - soho
39830,910,HUNTS POINT AVENUE,910 HUNTS POINT AVENUE,10474,Bronx,Mold,Public Complaint - Comm Location,2019-11-18,40.819784999999996,-73.890163,Hunts Point,hunts point - mott haven
39831,910,HUNTS POINT AVENUE,910 HUNTS POINT AVENUE,10474,Bronx,Mold,Public Complaint - Comm Location,2019-11-18,40.819784999999996,-73.890163,Hunts Point,hunts point - mott haven
39837,395,COURT STREET,395 COURT STREET,11231,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-19,40.679908000000005,-73.997072,Carroll Gardens-Columbia Street-Red Hook,downtown - heights - slope
39913,238-10,HILLSIDE AVENUE BELLEROSE,238-10 HILLSIDE AVENUE BELLEROSE,11427,Queens,Mold,Public Complaint - Comm Location,2013-05-31,40.733381,-73.726678,Bellerose,southeast queens
39918,369,FLATBUSH AVENUE,369 FLATBUSH AVENUE,11238,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-22,40.676671,-73.972078,Prospect Heights,bedford stuyvesant - crown heights
39920,605,HART STREET,605 HART STREET,11221,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-22,40.697965,-73.927599,Bushwick South,williamsburg - bushwick
39924,8,BRIGHTON   15 STREET,8 BRIGHTON   15 STREET,11235,Brooklyn,Mold,Public Complaint - Comm Location,2019-11-22,40.577946000000004,-73.954901,Brighton Beach,coney island - sheepshead bay
39976,2345,BROADWAY,2345 BROADWAY,10024,Manhattan,Mold,Public Complaint - Comm Location,2011-07-20,40.787931,-73.976838,Upper West Side,upper west side
39997,35,DRIGGS AVENUE,35 DRIGGS AVENUE,11222,Brooklyn,Mold,Public Complaint - Comm Location,2011-09-29,40.723459999999996,-73.940184,Greenpoint,greenpoint
39999,11,STANTON STREET,11 STANTON STREET,10002,Manhattan,Mold,Public Complaint - Comm Location,2013-07-11,40.722594,-73.992337,Chinatown,lower east side
40013,650,HART STREET,650 HART STREET,11221,Brooklyn,Mold,Public Complaint - Comm Location,2019-12-01,40.698378999999996,-73.926877,Bushwick South,williamsburg - bushwick
40046,320,EAST 42 STREET,320 EAST 42 STREET,10017,Manhattan,Mold,Public Complaint - Comm Location,2019-12-04,40.74955,-73.971571,Turtle Bay-East Midtown,gramercy park - murray hill
40085,96-10,57 AVENUE,96-10 57 AVENUE,11368,Queens,Mold,Public Complaint - Comm Location,2019-12-06,40.736982,-73.864614,Corona,west queens
40094,171-10,LINDEN BOULEVARD,171-10 LINDEN BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2019-12-07,40.691712,-73.77892299999999,St. Albans,jamaica
40095,171-10,LINDEN BOULEVARD,171-10 LINDEN BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2019-12-07,40.691712,-73.77892299999999,St. Albans,jamaica
40101,171-10,LINDEN BOULEVARD,171-10 LINDEN BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2019-12-08,40.691712,-73.77892299999999,St. Albans,jamaica
40123,855A,CLARKSON AVENUE,855A CLARKSON AVENUE,11203,Brooklyn,Mold,Public Complaint - Comm Location,2019-12-10,40.656704,-73.929698,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
40137,51-07,27 STREET,51-07 27 STREET,11101,Queens,Mold,Public Complaint - Comm Location,2013-04-24,40.73968,-73.94279300000001,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
40140,940,EAST GUNHILL ROAD,940 EAST GUNHILL ROAD,10469,Bronx,Mold,Public Complaint - Comm Location,2019-12-11,40.875201000000004,-73.85962099999999,Williamsbridge-Olinville,northeast bronx
40142,6,HARRISON STREET,6 HARRISON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2019-12-11,40.718691,-74.009253,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40144,6,HARRISON STREET,6 HARRISON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2019-12-11,40.718691,-74.009253,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40164,31-18,DITMARS BOULEVARD,31-18 DITMARS BOULEVARD,11105,Queens,Mold,Public Complaint - Comm Location,2019-12-12,40.775752000000004,-73.910169,Steinway,long island city - astoria
40175,521,FIFTH AVENUE,521 FIFTH AVENUE,10017,Manhattan,Mold,Public Complaint - Comm Location,2013-02-25,40.754078,-73.979935,Midtown-Midtown South,gramercy park - murray hill
40208,185,VAN SICKLEN STREET,185 VAN SICKLEN STREET,11223,Brooklyn,Mold,Public Complaint - Comm Location,2019-12-15,40.599922,-73.974587,Bensonhurst East,coney island - sheepshead bay
40269,401,7 AVENUE,401 7 AVENUE,10001,Manhattan,Mold,Public Complaint - Comm Location,2019-12-20,40.749794,-73.991486,Midtown-Midtown South,chelsea - clinton
40272,825,BROADWAY,825 BROADWAY,10003,Manhattan,Mold,Public Complaint - Comm Location,2019-12-20,40.733482,-73.991066,West Village,union square - lower east side
40299,303,LAFAYETTE STREET,303 LAFAYETTE STREET,10012,Manhattan,Mold,Public Complaint - Comm Location,2019-12-22,40.72473,-73.99560600000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40310,830,NUGENT AVENUE,830 NUGENT AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2013-03-18,40.574098,-74.095146,New Dorp-Midland Beach,south beach - tottenville
40364,38,WESTCHESTER SQUARE,38 WESTCHESTER SQUARE,10461,Bronx,Mold,Public Complaint - Comm Location,2013-02-09,40.841739000000004,-73.84365600000001,Van Nest-Morris Park-Westchester Square,pelham - throgs neck
40386,259,WEST 30 STREET,259 WEST 30 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2012-08-24,40.749155,-73.994056,Midtown-Midtown South,chelsea - clinton
40396,2153,RICHMOND AVENUE,2153 RICHMOND AVENUE,10314,Staten Island,Mold,Public Complaint - Comm Location,2019-12-27,40.594315,-74.161998,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
40406,503,BROADWAY,503 BROADWAY,10012,Manhattan,Mold,Public Complaint - Comm Location,2011-02-13,40.722301,-73.999437,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40434,38,VAN BUREN STREET,38 VAN BUREN STREET,11221,Brooklyn,Mold,Public Complaint - Comm Location,2019-12-30,40.689984,-73.94386,Bedford,williamsburg - bushwick
40456,126,WEST END AVENUE,126 WEST END AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2012-11-19,40.578629,-73.95323,Brighton Beach,coney island - sheepshead bay
40505,333,HUDSON STREET,333 HUDSON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2020-01-06,40.72703,-74.007378,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40526,333,HUDSON STREET,333 HUDSON STREET,10013,Manhattan,Mold,Public Complaint - Comm Location,2020-01-07,40.72703,-74.007378,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
40534,197,EDGECOMBE AVENUE,197 EDGECOMBE AVENUE,10030,Manhattan,Mold,Public Complaint - Comm Location,2020-01-08,40.822649,-73.944333,Hamilton Heights,central harlem - morningside heights
40552,426,BAINBRIDGE STREET,426 BAINBRIDGE STREET,11233,Brooklyn,Mold,Public Complaint - Comm Location,2020-01-09,40.682287,-73.919515,Stuyvesant Heights,bedford stuyvesant - crown heights
40573,118-80,METROPOLITAN AVENUE,118-80 METROPOLITAN AVENUE,11415,Queens,Mold,Public Complaint - Comm Location,2020-01-10,40.706308,-73.832353,Kew Gardens,southwest queens
40580,315,EAST 148 STREET,315 EAST 148 STREET,10451,Bronx,Mold,Public Complaint - Comm Location,2020-01-10,40.8163,-73.92151700000001,Melrose South-Mott Haven North,high bridge - morrisania
40581,1420,CROTONA PARK EAST,1420 CROTONA PARK EAST,10460,Bronx,Mold,Public Complaint - Comm Location,2020-01-10,40.834596000000005,-73.896325,Crotona Park East,crotona -tremont
40593,22,EAST 17 STREET,22 EAST 17 STREET,10003,Manhattan,Mold,Public Complaint - Comm Location,2013-09-10,40.737398999999996,-73.990997,Hudson Yards-Chelsea-Flatiron-Union Square,union square - lower east side
