,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
336,47,HALL STREET,47 HALL STREET,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-02,40.696435,-73.966498,park-cemetery-etc-Brooklyn,downtown - heights - slope
337,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-02,40.823974,-73.95055,Hamilton Heights,washington heights
338,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-03,40.823974,-73.95055,Hamilton Heights,washington heights
345,6404,14 AVENUE,6404 14 AVENUE,11219,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-08-16,40.625155,-73.99881500000001,Dyker Heights,borough park
346,277,GATES AVENUE,277 GATES AVENUE,11216,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-11-20,40.685592,-73.95610500000001,Clinton Hill,bedford stuyvesant - crown heights
352,1501,OCEAN PARKWAY,1501 OCEAN PARKWAY,11230,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-04,40.611575,-73.968082,Ocean Parkway South,borough park
356,175,WEST 76 STREET,175 WEST 76 STREET,10023,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-04,40.780819,-73.97883,Upper West Side,upper west side
365,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-05,40.823974,-73.95055,Hamilton Heights,washington heights
366,2300,SEDGWICK AVENUE,2300 SEDGWICK AVENUE,10468,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-05,40.862101,-73.90923599999999,Kingsbridge Heights,fordham - bronx pk
372,1,EASTERN PARKWAY,1 EASTERN PARKWAY,11238,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-05-11,40.673077,-73.968474,Prospect Heights,bedford stuyvesant - crown heights
376,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-05,40.86381,-73.92730300000001,Washington Heights North,washington heights
382,166,WEST 75 STREET,166 WEST 75 STREET,10023,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-07,40.780386,-73.979812,Upper West Side,upper west side
384,344,EAST 81 STREET,344 EAST 81 STREET,10028,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-07,40.774183,-73.952999,Yorkville,upper east side
387,25,MURRAY STREET,25 MURRAY STREET,10007,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-07,40.713588,-74.008361,SoHo-TriBeCa-Civic Center-Little Italy,lower manhattan
389,45,SUTTON PLACE SOUTH,45 SUTTON PLACE SOUTH,10022,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-07,40.755805,-73.961812,Turtle Bay-East Midtown,gramercy park - murray hill
391,691,PROSPECT PLACE,691 PROSPECT PLACE,11216,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-11-03,40.674601,-73.954133,Crown Heights North,bedford stuyvesant - crown heights
394,125,2 AVENUE,125 2 AVENUE,10003,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-12-20,40.728289000000004,-73.98790600000001,East Village,union square - lower east side
398,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-08-25,40.86381,-73.92730300000001,Washington Heights North,washington heights
399,254,5 AVENUE,254 5 AVENUE,11215,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-08,40.674974,-73.981481,Park Slope-Gowanus,downtown - heights - slope
400,2756,BRONX PARK EAST,2756 BRONX PARK EAST,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-08,40.866063,-73.870426,Bronxdale,fordham - bronx pk
401,417,WEST 43 STREET,417 WEST 43 STREET,10036,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-08,40.759485999999995,-73.99303,Clinton,chelsea - clinton
402,2139,57 STREET,2139 57 STREET,11204,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-08,40.619375,-73.978236,Borough Park,borough park
404,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-08,40.823974,-73.95055,Hamilton Heights,washington heights
406,8,STRATFORD COURT,8 STRATFORD COURT,10314,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.588205,-74.164215,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
408,333,WEST 56 STREET,333 WEST 56 STREET,10019,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.766506,-73.984433,Clinton,chelsea - clinton
409,345,LEFFERTS AVENUE,345 LEFFERTS AVENUE,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.662418,-73.949899,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
417,351,SAND LANE,351 SAND LANE,10305,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-11-03,40.590902,-74.067183,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
418,225,BEACH 99 STREET,225 BEACH 99 STREET,11694,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-07-03,40.584493,-73.820526,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
422,1777,GRAND CONCOURSE,1777 GRAND CONCOURSE,10453,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.846431,-73.909402,Mount Hope,crotona -tremont
423,1042,COLGATE AVENUE,1042 COLGATE AVENUE,10472,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.82489,-73.881165,Soundview-Bruckner,pelham - throgs neck
424,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.823974,-73.95055,Hamilton Heights,washington heights
425,45,OCEAN AVENUE,45 OCEAN AVENUE,11225,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.661709,-73.962997,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
426,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-09,40.823974,-73.95055,Hamilton Heights,washington heights
429,174,DELANCEY STREET,174 DELANCEY STREET,10002,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-10,40.717565,-73.985249,Lower East Side,lower east side
433,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-10,40.823974,-73.95055,Hamilton Heights,washington heights
434,914,LORIMER STREET,914 LORIMER STREET,11222,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-10,40.723844,-73.951837,Greenpoint,greenpoint
441,1,WEST 85 STREET,1 WEST 85 STREET,10024,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-11,40.784797,-73.970256,Upper West Side,upper west side
442,3530,WAYNE AVENUE,3530 WAYNE AVENUE,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-11,40.881144,-73.877444,Norwood,fordham - bronx pk
447,8,STRATFORD COURT,8 STRATFORD COURT,10314,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-11,40.588205,-74.164215,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
448,110-97,85 AVENUE,110-97 85 AVENUE,11418,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-11,40.700957,-73.839171,Richmond Hill,southwest queens
450,3280,ROCHAMBEAU AVENUE,3280 ROCHAMBEAU AVENUE,10467,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-11,40.877404,-73.880713,Norwood,fordham - bronx pk
453,125,NASSAU AVENUE,125 NASSAU AVENUE,11222,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-12,40.724449,-73.94877,Greenpoint,greenpoint
459,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-13,40.823974,-73.95055,Hamilton Heights,washington heights
460,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.823974,-73.95055,Hamilton Heights,washington heights
466,219,CLINTON AVENUE,219 CLINTON AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-10-18,40.691072,-73.96839,Clinton Hill,downtown - heights - slope
467,547,WEST 157 STREET,547 WEST 157 STREET,10032,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-01-20,40.833556,-73.943652,Washington Heights South,washington heights
471,370,LEWIS AVENUE,370 LEWIS AVENUE,11233,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.682930999999996,-73.93505,Stuyvesant Heights,bedford stuyvesant - crown heights
474,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.823974,-73.95055,Hamilton Heights,washington heights
475,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.86381,-73.92730300000001,Washington Heights North,washington heights
476,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.823974,-73.95055,Hamilton Heights,washington heights
477,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.86381,-73.92730300000001,Washington Heights North,washington heights
478,541,WEST 142 STREET,541 WEST 142 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-14,40.823974,-73.95055,Hamilton Heights,washington heights
484,4522,BEACH 45 STREET,4522 BEACH 45 STREET,11224,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-05-26,40.575451,-74.010932,Seagate-Coney Island,coney island - sheepshead bay
485,1715,LONGFELLOW AVENUE,1715 LONGFELLOW AVENUE,10460,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-12-08,40.835408,-73.884724,Crotona Park East,crotona -tremont
491,950,RUTLAND ROAD,950 RUTLAND ROAD,11212,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-15,40.661621000000004,-73.927999,Rugby-Remsen Village,bedford stuyvesant - crown heights
492,37,GREENPOINT AVENUE,37 GREENPOINT AVENUE,11222,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-15,40.729756,-73.958998,Greenpoint,greenpoint
497,68,BRADHURST AVENUE,68 BRADHURST AVENUE,10039,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-15,40.823611,-73.94264100000001,Central Harlem North-Polo Grounds,central harlem - morningside heights
499,1501,OCEAN PARKWAY,1501 OCEAN PARKWAY,11230,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-15,40.611575,-73.968082,Ocean Parkway South,borough park
501,1425,EAST 103 STREET,1425 EAST 103 STREET,11236,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-16,40.637826000000004,-73.88641199999999,Canarsie,canarsie - flatlands
502,160,EAST 88 STREET,160 EAST 88 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-16,40.780551,-73.954063,Upper East Side-Carnegie Hill,upper east side
506,1217,ST JOHNS PLACE,1217 ST JOHNS PLACE,11213,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-02-02,40.670973,-73.937946,Crown Heights North,bedford stuyvesant - crown heights
510,80,WEST 40 STREET,80 WEST 40 STREET,10018,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-08-03,40.753334,-73.98454100000001,Midtown-Midtown South,chelsea - clinton
511,357,9 STREET,357 9 STREET,11215,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-16,40.668425,-73.98474499999999,Park Slope-Gowanus,downtown - heights - slope
512,229,WEST 131 STREET,229 WEST 131 STREET,10027,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-16,40.813279,-73.946815,Central Harlem North-Polo Grounds,central harlem - morningside heights
514,35,WEST 33 STREET,35 WEST 33 STREET,10001,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-17,40.748606,-73.987018,Midtown-Midtown South,chelsea - clinton
516,2899,KINGSBRIDGE TERRACE,2899 KINGSBRIDGE TERRACE,10463,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-17,40.874578,-73.902536,Van Cortlandt Village,kingsbridge - riverdale
519,1305,EAST 18 STREET,1305 EAST 18 STREET,11230,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-17,40.619037,-73.957308,Midwood,borough park
520,160,EAST 88 STREET,160 EAST 88 STREET,10128,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-17,40.780551,-73.954063,Upper East Side-Carnegie Hill,upper east side
527,9530,SCHENCK STREET,9530 SCHENCK STREET,11236,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-18,40.631012,-73.887725,Canarsie,canarsie - flatlands
528,87-50,167 STREET,87-50 167 STREET,11432,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.710592,-73.796044,Briarwood-Jamaica Hills,jamaica
529,169,WASHINGTON PARK,169 WASHINGTON PARK,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.692242,-73.973636,Fort Greene,downtown - heights - slope
530,1514,JEFFERSON AVENUE,1514 JEFFERSON AVENUE,11237,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.69716,-73.907498,Bushwick North,williamsburg - bushwick
532,546,MAIN STREET,546 MAIN STREET,10044,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-12-16,40.761781,-73.94976199999999,Lenox Hill-Roosevelt Island,upper east side
535,106-21,BEACH CHANNEL DRIVE,106-21 BEACH CHANNEL DRIVE,11694,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-10-20,40.58409,-73.829426,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
539,797,BRIGHTON AVENUE,797 BRIGHTON AVENUE,10301,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.632448,-74.09716800000001,New Brighton-Silver Lake,stapleton - st. george
541,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.86381,-73.92730300000001,Washington Heights North,washington heights
542,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-19,40.86381,-73.92730300000001,Washington Heights North,washington heights
543,1526,PACIFIC STREET,1526 PACIFIC STREET,11213,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-20,40.67707,-73.939223,Crown Heights North,bedford stuyvesant - crown heights
544,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-20,40.86381,-73.92730300000001,Washington Heights North,washington heights
545,88-50,179 STREET,88-50 179 STREET,11432,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-20,40.711521999999995,-73.784012,Jamaica,jamaica
546,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-20,40.86381,-73.92730300000001,Washington Heights North,washington heights
547,538,GRAND STREET,538 GRAND STREET,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-20,40.711055,-73.94998100000001,North Side-South Side,greenpoint
549,670,EAST 170 STREET,670 EAST 170 STREET,10456,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-21,40.833607,-73.89789499999999,Morrisania-Melrose,high bridge - morrisania
553,210,HUMBOLDT STREET,210 HUMBOLDT STREET,11206,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-04-08,40.708488,-73.941673,Bushwick South,williamsburg - bushwick
555,84-47,118 STREET,84-47 118 STREET,11415,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-11-02,40.703398,-73.833373,Kew Gardens,southwest queens
557,32-50,VERNON BOULEVARD,32-50 VERNON BOULEVARD,11106,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-04-13,40.767196000000006,-73.937585,Queensbridge-Ravenswood-Long Island City,long island city - astoria
560,4714,FORT HAMILTON PARKWAY,4714 FORT HAMILTON PARKWAY,11219,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-21,40.639219,-73.996415,Borough Park,borough park
561,19-25,SEAGIRT BOULEVARD,19-25 SEAGIRT BOULEVARD,11691,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-21,40.595128,-73.753454,Far Rockaway-Bayswater,rockaway
562,59-40,QUEENS BOULEVARD,59-40 QUEENS BOULEVARD,11377,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-21,40.741571,-73.905116,Woodside,west queens
563,59-40,QUEENS BOULEVARD,59-40 QUEENS BOULEVARD,11377,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-21,40.741571,-73.905116,Woodside,west queens
570,121,WEST 72 STREET,121 WEST 72 STREET,10023,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-22,40.777762,-73.979607,Lincoln Square,upper west side
573,2,RECTOR STREET,2 RECTOR STREET,10006,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-22,40.707808,-74.013053,Battery Park City-Lower Manhattan,lower manhattan
574,222,EAST 34 STREET,222 EAST 34 STREET,10016,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-22,40.74528,-73.977094,Murray Hill-Kips Bay,gramercy park - murray hill
575,105,ARDEN STREET,105 ARDEN STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2010-11-03,40.864458,-73.92874499999999,Washington Heights North,washington heights
577,241,BEDFORD AVENUE,241 BEDFORD AVENUE,11211,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-06-14,40.715821000000005,-73.959872,North Side-South Side,greenpoint
578,609,BEACH AVENUE,609 BEACH AVENUE,10473,Bronx,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-09-16,40.817377,-73.862995,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
579,351,SAND LANE,351 SAND LANE,10305,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2011-11-03,40.590902,-74.067183,Grasmere-Arrochar-Ft. Wadsworth,stapleton - st. george
580,28,BERKELEY PLACE,28 BERKELEY PLACE,11217,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2012-01-06,40.676678,-73.979104,Park Slope-Gowanus,downtown - heights - slope
585,2,RECTOR STREET,2 RECTOR STREET,10006,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-22,40.707808,-74.013053,Battery Park City-Lower Manhattan,lower manhattan
587,68,THAYER STREET,68 THAYER STREET,10040,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-22,40.86381,-73.92730300000001,Washington Heights North,washington heights
588,910,RIVERSIDE DRIVE,910 RIVERSIDE DRIVE,10032,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-23,40.838377,-73.946123,Washington Heights South,washington heights
590,5-33,51 AVENUE,5-33 51 AVENUE,11101,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-23,40.742428000000004,-73.95630899999999,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
594,510,WEST 150 STREET,510 WEST 150 STREET,10031,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.828646,-73.94590699999999,Hamilton Heights,washington heights
600,35-02,NORTHERN BOULEVARD,35-02 NORTHERN BOULEVARD,11101,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-06-28,40.752026,-73.92904200000001,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
602,133-16,35 AVENUE,133-16 35 AVENUE,11354,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-08-14,40.763852,-73.834218,Flushing,flushing - clearview
603,129,WEST 89 STREET,129 WEST 89 STREET,10024,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.788846,-73.971753,Upper West Side,upper west side
605,2050,FREDERICK DOUGLASS BOULEVARD,2050 FREDERICK DOUGLASS BOULEVARD,10026,Manhattan,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.801322,-73.957617,Central Harlem South,central harlem - morningside heights
606,298,DEKALB AVENUE,298 DEKALB AVENUE,11205,Brooklyn,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.689597,-73.966736,Clinton Hill,downtown - heights - slope
608,3,TRINITY PLACE,3 TRINITY PLACE,10310,Staten Island,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.637244,-74.121985,West New Brighton-New Brighton-St. George,port richmond
611,89-99,SPRINGFIELD BOULEVARD,89-99 SPRINGFIELD BOULEVARD,11427,Queens,Indoor Air Quality,Chemical Vapors/Gases/Odors,2013-10-24,40.727152000000004,-73.741838,Queens Village,southeast queens
