,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
41052,1810,BARNES AVENUE,1810 BARNES AVENUE,10462,Bronx,Asbestos,,2020-02-10,40.84641,-73.86273299999999,Van Nest-Morris Park-Westchester Square,pelham - throgs neck
41074,438,EAST 120TH STREET,438 EAST 120TH STREET,10035,Manhattan,Asbestos,,2020-02-11,40.797964,-73.932052,East Harlem North,east harlem
41076,144,WEST 10 STREET,144 WEST 10 STREET,10014,Manhattan,Asbestos,,2011-05-10,40.734553000000005,-74.000844,West Village,greenwich village - soho
41129,50,DONGAN HILLS AVENUE,50 DONGAN HILLS AVENUE,10306,Staten Island,Asbestos,,2020-02-13,40.587841999999995,-74.10035699999999,Old Town-Dongan Hills-South Beach,south beach - tottenville
41138,14,EAST 28 STREET,14 EAST 28 STREET,10016,Manhattan,Asbestos,,2020-02-14,40.744291,-73.986387,Hudson Yards-Chelsea-Flatiron-Union Square,gramercy park - murray hill
41140,552,TOMPKINS AVENUE,552 TOMPKINS AVENUE,10305,Staten Island,Asbestos,,2020-02-14,40.612592,-74.071321,Stapleton-Rosebank,stapleton - st. george
41168,604,GEORGIA AVENUE,604 GEORGIA AVENUE,11207,Brooklyn,Asbestos,,2012-11-30,40.661791,-73.895275,East New York (Pennsylvania Ave),east new york
41193,324,EAST 143 STREET,324 EAST 143 STREET,10451,Bronx,Asbestos,,2011-05-24,40.814312,-73.923679,Mott Haven-Port Morris,high bridge - morrisania
41198,410,ST NICHOLAS AVENUE,410 ST NICHOLAS AVENUE,10027,Manhattan,Asbestos,,2020-02-18,40.814225,-73.94952099999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
41211,230,WEST 79 STREET,230 WEST 79 STREET,10024,Manhattan,Asbestos,,2011-02-01,40.7836,-73.979428,Upper West Side,upper west side
41231,224,COVERT STREET,224 COVERT STREET,11207,Brooklyn,Asbestos,,2011-02-13,40.690971000000005,-73.907713,Bushwick North,east new york
41238,1228,PUTNAM AVENUE,1228 PUTNAM AVENUE,11221,Brooklyn,Asbestos,,2020-02-19,40.691388,-73.915501,Bushwick South,williamsburg - bushwick
41259,2060,PITKIN AVENUE,2060 PITKIN AVENUE,11207,Brooklyn,Asbestos,,2012-09-11,40.671791,-73.896506,East New York (Pennsylvania Ave),east new york
41269,56,WINTHROP STREET,56 WINTHROP STREET,11225,Brooklyn,Asbestos,,2020-02-20,40.6566,-73.958127,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
41324,566,GENESEE AVENUE,566 GENESEE AVENUE,10312,Staten Island,Asbestos,,2013-04-13,40.55175,-74.176198,Annadale-Huguenot-Prince's Bay-Eltingville,south beach - tottenville
41350,116-01,SUTTER AVENUE,116-01 SUTTER AVENUE,11420,Queens,Asbestos,,2020-02-24,40.674657,-73.822378,South Ozone Park,southwest queens
41368,503,WEST 176 STREET,503 WEST 176 STREET,10033,Manhattan,Asbestos,,2011-08-08,40.844963,-73.933334,Washington Heights South,washington heights
