,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
42160,23-23,MOTT AVENUE,23-23 MOTT AVENUE,11691,Queens,Indoor Sewage,Sewage Leak,2020-04-05,40.606262,-73.75999200000001,Far Rockaway-Bayswater,rockaway
42177,550,WEST   180 STREET,550 WEST   180 STREET,10011,Manhattan,Indoor Sewage,Sewage Leak,2020-04-06,40.848240000000004,-73.93334899999999,Washington Heights South,chelsea - clinton
42207,807,FREEMAN STREET,807 FREEMAN STREET,10459,Bronx,Indoor Sewage,Sewage Leak,2020-04-07,40.830296999999995,-73.89796899999999,Morrisania-Melrose,hunts point - mott haven
42225,446,WEST   26 STREET,446 WEST   26 STREET,10001,Manhattan,Indoor Sewage,Sewage Leak,2020-04-12,40.749251,-74.00199599999999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
42235,87-74,153 STREET,87-74 153 STREET,11432,Queens,Indoor Sewage,Sewage Leak,2020-04-13,40.706851,-73.804337,Briarwood-Jamaica Hills,jamaica
42244,162,WEST  136 STREET,162 WEST  136 STREET,10030,Manhattan,Indoor Sewage,Sewage Leak,2020-04-14,40.815464,-73.942027,Central Harlem North-Polo Grounds,central harlem - morningside heights
42304,607A,HALSEY STREET,607A HALSEY STREET,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-04-20,40.684321000000004,-73.928039,Stuyvesant Heights,bedford stuyvesant - crown heights
42316,1451,NEEDHAM AVENUE,1451 NEEDHAM AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2020-04-22,40.879344,-73.849654,Eastchester-Edenwald-Baychester,northeast bronx
42331,386,FLATBUSH AVENUE EXTENSION,386 FLATBUSH AVENUE EXTENSION,11201,Brooklyn,Indoor Sewage,Sewage Leak,2020-04-23,40.690207,-73.981624,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
42415,66,WEST   91 STREET,66 WEST   91 STREET,10024,Manhattan,Indoor Sewage,Sewage Leak,2020-04-29,40.789395,-73.96921,Upper West Side,upper west side
42417,104-38,113 STREET,104-38 113 STREET,11419,Queens,Indoor Sewage,Sewage Leak,2020-04-29,40.685002000000004,-73.829269,South Ozone Park,southwest queens
42421,515,WEST 150 STREET,515 WEST 150 STREET,10031,Manhattan,Indoor Sewage,Sewage Leak,2020-04-30,40.828759000000005,-73.946127,Hamilton Heights,washington heights
42467,70,PARK LANE,70 PARK LANE,10301,Staten Island,Indoor Sewage,Sewage Leak,2020-05-03,40.620447,-74.087748,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
42469,112-18,38 AVENUE,112-18 38 AVENUE,11368,Queens,Indoor Sewage,Sewage Leak,2020-05-03,40.753659000000006,-73.855063,Corona,west queens
42526,165,PROSPECT PARK WEST,165 PROSPECT PARK WEST,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-07,40.663173,-73.978045,Park Slope-Gowanus,downtown - heights - slope
42559,115-129,SPRINGFIELD BOULEVARD,115-129 SPRINGFIELD BOULEVARD,11411,Queens,Indoor Sewage,Sewage Leak,2020-05-11,40.698334,-73.742819,Cambria Heights,southeast queens
42564,714,ROCKAWAY AVENUE,714 ROCKAWAY AVENUE,11212,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-11,40.662247,-73.908852,Brownsville,bedford stuyvesant - crown heights
42604,11-04,131 STREET,11-04 131 STREET,11356,Queens,Indoor Sewage,Sewage Leak,2020-05-13,40.787504999999996,-73.837373,Whitestone,flushing - clearview
42644,156-07,71 AVENUE,156-07 71 AVENUE,11367,Queens,Indoor Sewage,Sewage Leak,2020-05-16,40.730245000000004,-73.812574,Pomonok-Flushing Heights-Hillcrest,fresh meadows
42688,930,PROSPECT PLACE,930 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-18,40.674071000000005,-73.94583100000001,Crown Heights North,bedford stuyvesant - crown heights
42690,930,PROSPECT PLACE,930 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-18,40.674071000000005,-73.94583100000001,Crown Heights North,bedford stuyvesant - crown heights
42693,940,PROSPECT PLACE,940 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-18,40.674057,-73.945589,Crown Heights North,bedford stuyvesant - crown heights
42694,137,EAST  26 STREET,137 EAST  26 STREET,10010,Manhattan,Indoor Sewage,Sewage Leak,2020-05-18,40.741318,-73.983111,Gramercy,gramercy park - murray hill
42696,137,EAST   26 STREET,137 EAST   26 STREET,10010,Manhattan,Indoor Sewage,Sewage Leak,2020-05-18,40.741318,-73.983111,Gramercy,gramercy park - murray hill
42703,930,PROSPECT PLACE,930 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-19,40.674071000000005,-73.94583100000001,Crown Heights North,bedford stuyvesant - crown heights
42712,930,PROSPECT PLACE,930 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-18,40.674071000000005,-73.94583100000001,Crown Heights North,bedford stuyvesant - crown heights
42716,19-10,PARSONS BOULEVARD,19-10 PARSONS BOULEVARD,11357,Queens,Indoor Sewage,Sewage Leak,2020-05-19,40.782391,-73.82178,Whitestone,flushing - clearview
42757,211,CROSSFIELD AVENUE,211 CROSSFIELD AVENUE,10312,Staten Island,Indoor Sewage,Sewage Leak,2020-05-21,40.557632,-74.17612700000001,Arden Heights,south beach - tottenville
42763,248,HIMROD STREET,248 HIMROD STREET,11237,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-21,40.700262,-73.91968,Bushwick North,williamsburg - bushwick
42789,55A,JEFFERSON AVENUE,55A JEFFERSON AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-24,40.68271,-73.9551,Clinton Hill,bedford stuyvesant - crown heights
42791,1312,CARROLL STREET,1312 CARROLL STREET,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-24,40.666909000000004,-73.945916,Crown Heights South,bedford stuyvesant - crown heights
42797,333,NEW LOTS AVENUE,333 NEW LOTS AVENUE,11207,Brooklyn,Indoor Sewage,Sewage Leak,2020-05-25,40.661235999999995,-73.894475,East New York (Pennsylvania Ave),east new york
42809,299,10 AVENUE,299 10 AVENUE,10001,Manhattan,Indoor Sewage,Sewage Leak,2020-05-26,40.750368,-74.00223000000001,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
42814,165,PINEHURST AVENUE,165 PINEHURST AVENUE,10033,Manhattan,Indoor Sewage,Sewage Leak,2020-05-27,40.853578000000006,-73.938354,Washington Heights North,washington heights
42819,920,THIERIOT AVENUE,920 THIERIOT AVENUE,10473,Bronx,Indoor Sewage,Sewage Leak,2020-05-27,40.824156,-73.862645,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
42843,64,HIGHVIEW AVENUE,64 HIGHVIEW AVENUE,10301,Staten Island,Indoor Sewage,Sewage Leak,2020-05-29,40.643134,-74.089324,West New Brighton-New Brighton-St. George,stapleton - st. george
42922,1025,ARMSTRONG AVENUE,1025 ARMSTRONG AVENUE,10308,Staten Island,Indoor Sewage,Sewage Leak,2020-06-03,40.559554999999996,-74.162284,Great Kills,south beach - tottenville
42955,1125,SHERIDAN AVENUE,1125 SHERIDAN AVENUE,10456,Bronx,Indoor Sewage,Sewage Leak,2020-06-05,40.832157,-73.917888,East Concourse-Concourse Village,high bridge - morrisania
42964,165,PINEHURST AVENUE,165 PINEHURST AVENUE,10033,Manhattan,Indoor Sewage,Sewage Leak,2020-06-05,40.853578000000006,-73.938354,Washington Heights North,washington heights
42973,78,GREENPORT STREET,78 GREENPORT STREET,10304,Staten Island,Indoor Sewage,Sewage Leak,2020-06-06,40.596901,-74.099676,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,stapleton - st. george
43000,145-19,120 AVENUE,145-19 120 AVENUE,11436,Queens,Indoor Sewage,Sewage Leak,2020-06-08,40.676877000000005,-73.793865,Baisley Park,jamaica
43001,220,14 STREET,220 14 STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-08,40.666804,-73.990148,Park Slope-Gowanus,downtown - heights - slope
43010,1002,BUSHWICK AVENUE,1002 BUSHWICK AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-08,40.691722,-73.922067,Bushwick South,williamsburg - bushwick
43119,78,THAYER STREET,78 THAYER STREET,10040,Manhattan,Indoor Sewage,Sewage Leak,2020-06-12,40.864057,-73.927462,Washington Heights North,washington heights
43122,558,WEST  193 STREET,558 WEST  193 STREET,10040,Manhattan,Indoor Sewage,Sewage Leak,2020-06-12,40.85655,-73.927661,Washington Heights North,washington heights
43242,2470,WEST    1 STREET,2470 WEST    1 STREET,11223,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-18,40.589065000000005,-73.970905,Gravesend,coney island - sheepshead bay
43260,3412,KINGSLAND AVENUE,3412 KINGSLAND AVENUE,10469,Bronx,Indoor Sewage,Sewage Leak,2020-06-19,40.877289000000005,-73.844462,Eastchester-Edenwald-Baychester,northeast bronx
43319,3555,BRUCKNER BOULEVARD,3555 BRUCKNER BOULEVARD,10461,Bronx,Indoor Sewage,Sewage Leak,2020-06-23,40.847809000000005,-73.827481,Pelham Bay-Country Club-City Island,pelham - throgs neck
43320,568,MINNIEFORD AVENUE,568 MINNIEFORD AVENUE,10464,Bronx,Indoor Sewage,Sewage Leak,2020-06-23,40.853982,-73.789394,Pelham Bay-Country Club-City Island,pelham - throgs neck
43357,2153,SCHENECTADY AVENUE,2153 SCHENECTADY AVENUE,11234,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-24,40.61946,-73.92985300000001,Flatlands,canarsie - flatlands
43380,135-43,130 AVENUE,135-43 130 AVENUE,11420,Queens,Indoor Sewage,Sewage Leak,2020-06-25,40.671215999999994,-73.802495,South Ozone Park,southwest queens
43385,125,NORTH BURGHER AVENUE,125 NORTH BURGHER AVENUE,10310,Staten Island,Indoor Sewage,Sewage Leak,2020-06-25,40.638496999999994,-74.11521,West New Brighton-New Brighton-St. George,port richmond
43412,3873,ORLOFF AVENUE,3873 ORLOFF AVENUE,10463,Bronx,Indoor Sewage,Sewage Leak,2020-06-26,40.884178999999996,-73.89615699999999,Van Cortlandt Village,kingsbridge - riverdale
43423,3039,BRIGHTON  4 STREET,3039 BRIGHTON  4 STREET,11235,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-26,40.578221,-73.963638,Brighton Beach,coney island - sheepshead bay
43430,98,LOCKMAN AVENUE,98 LOCKMAN AVENUE,10303,Staten Island,Indoor Sewage,Sewage Leak,2020-06-27,40.634873,-74.161411,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
43469,269,OCEAN PARKWAY,269 OCEAN PARKWAY,11218,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-29,40.642734999999995,-73.973977,Kensington-Ocean Parkway,borough park
43470,1407,NEW YORK AVENUE,1407 NEW YORK AVENUE,11210,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-29,40.638325,-73.945312,East Flatbush-Farragut,east flatbush - flatbush
43474,3000,OCEAN PARKWAY,3000 OCEAN PARKWAY,11235,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-29,40.576997999999996,-73.968383,West Brighton,coney island - sheepshead bay
43475,41-11,ELBERTSON STREET,41-11 ELBERTSON STREET,11373,Queens,Indoor Sewage,Sewage Leak,2020-06-29,40.746696,-73.87675300000001,Elmhurst,west queens
43497,595,EAST   35 STREET,595 EAST   35 STREET,11203,Brooklyn,Indoor Sewage,Sewage Leak,2020-06-29,40.640449,-73.943624,East Flatbush-Farragut,east flatbush - flatbush
43574,125,NORTH BURGHER AVENUE,125 NORTH BURGHER AVENUE,10310,Staten Island,Indoor Sewage,Sewage Leak,2020-07-02,40.638496999999994,-74.11521,West New Brighton-New Brighton-St. George,port richmond
43593,35,LOMBARD COURT,35 LOMBARD COURT,10312,Staten Island,Indoor Sewage,Sewage Leak,2020-07-03,40.553652,-74.201015,Arden Heights,south beach - tottenville
43655,315,MACE STREET,315 MACE STREET,10306,Staten Island,Indoor Sewage,Sewage Leak,2020-07-06,40.573369,-74.139449,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,south beach - tottenville
43659,662,EAST  104 STREET,662 EAST  104 STREET,11236,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-07,40.649582,-73.898252,Canarsie,canarsie - flatlands
43666,226-16,146 AVENUE,226-16 146 AVENUE,11413,Queens,Indoor Sewage,Sewage Leak,2020-07-07,40.659766,-73.754761,Springfield Gardens South-Brookville,southeast queens
43668,940,PROSPECT PLACE,940 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-07,40.674057,-73.945589,Crown Heights North,bedford stuyvesant - crown heights
43676,2153,SCHENECTADY AVENUE,2153 SCHENECTADY AVENUE,11234,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-07,40.61946,-73.92985300000001,Flatlands,canarsie - flatlands
43723,2077,WALLACE AVENUE,2077 WALLACE AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2020-07-09,40.852717,-73.86488100000001,Pelham Parkway,pelham - throgs neck
43741,940,PROSPECT PLACE,940 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-09,40.674057,-73.945589,Crown Heights North,bedford stuyvesant - crown heights
43764,283,14 STREET,283 14 STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-10,40.665603999999995,-73.987622,Park Slope-Gowanus,downtown - heights - slope
43766,322,EAST   74 STREET,322 EAST   74 STREET,10021,Manhattan,Indoor Sewage,Sewage Leak,2020-07-10,40.769804,-73.956681,Lenox Hill-Roosevelt Island,upper east side
43798,165,PINEHURST AVENUE,165 PINEHURST AVENUE,10033,Manhattan,Indoor Sewage,Sewage Leak,2020-07-13,40.853578000000006,-73.938354,Washington Heights North,washington heights
43803,102,GOLD STREET,102 GOLD STREET,11201,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-14,40.701823,-73.98284,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
43856,418,BAY RIDGE PARKWAY,418 BAY RIDGE PARKWAY,11209,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-16,40.630469,-74.024286,Bay Ridge,bensonhurst - bay ridge
43900,508,WEST 172 STREET,508 WEST 172 STREET,10032,Manhattan,Indoor Sewage,Sewage Leak,2020-07-18,40.842477,-73.935556,Washington Heights South,washington heights
43933,940,PROSPECT PLACE,940 PROSPECT PLACE,11213,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.674057,-73.945589,Crown Heights North,bedford stuyvesant - crown heights
43939,216,23 STREET,216 23 STREET,11232,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.660694,-73.995379,Sunset Park West,sunset park
43956,2984,BRIGHTON   12 STREET,2984 BRIGHTON   12 STREET,11235,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-20,40.580277,-73.956393,Brighton Beach,coney island - sheepshead bay
43977,15,AVIVA COURT,15 AVIVA COURT,10307,Staten Island,Indoor Sewage,Sewage Leak,2020-07-20,40.508070000000004,-74.254788,Charleston-Richmond Valley-Tottenville,south beach - tottenville
43979,221,LINDEN BOULEVARD,221 LINDEN BOULEVARD,11226,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-21,40.652595,-73.95083199999999,Prospect Lefferts Gardens-Wingate,east flatbush - flatbush
44004,130,9 STREET,130 9 STREET,11215,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-21,40.672398,-73.99297800000001,Park Slope-Gowanus,downtown - heights - slope
44029,801,MANHATTAN AVENUE,801 MANHATTAN AVENUE,11222,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-22,40.727794,-73.95309300000001,Greenpoint,greenpoint
44047,1670,METROPOLITAN AVENUE,1670 METROPOLITAN AVENUE,10462,Bronx,Indoor Sewage,Sewage Leak,2020-07-23,40.840464000000004,-73.855441,Parkchester,pelham - throgs neck
44057,22-54,38 STREET,22-54 38 STREET,11105,Queens,Indoor Sewage,Sewage Leak,2020-07-24,40.772251000000004,-73.908163,Steinway,long island city - astoria
44068,426,BAINBRIDGE STREET,426 BAINBRIDGE STREET,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-24,40.682287,-73.919515,Stuyvesant Heights,bedford stuyvesant - crown heights
44128,293,MCGUINESS BOULEVARD,293 MCGUINESS BOULEVARD,11222,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-28,40.732188,-73.951961,Greenpoint,greenpoint
44216,140A,LEXINGTON AVENUE,140A LEXINGTON AVENUE,11216,Brooklyn,Indoor Sewage,Sewage Leak,2020-07-31,40.687084999999996,-73.956013,Clinton Hill,bedford stuyvesant - crown heights
44312,1520,HERKIMER STREET,1520 HERKIMER STREET,11207,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-04,40.677098,-73.903265,Ocean Hill,east new york
44330,50,MANHATTAN AVENUE,50 MANHATTAN AVENUE,10025,Manhattan,Indoor Sewage,Sewage Leak,2020-08-05,40.796098,-73.96333100000001,Upper West Side,upper west side
44335,961,VICTORY BOULEVARD,961 VICTORY BOULEVARD,10301,Staten Island,Indoor Sewage,Sewage Leak,2020-08-05,40.62099,-74.09805899999999,New Brighton-Silver Lake,stapleton - st. george
44350,154,RIDGEWOOD AVENUE,154 RIDGEWOOD AVENUE,11208,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-05,40.683046000000004,-73.88313000000001,Cypress Hills-City Line,east new york
44352,54,WEST  174 STREET,54 WEST  174 STREET,10453,Bronx,Indoor Sewage,Sewage Leak,2020-08-06,40.847474,-73.915816,University Heights-Morris Heights,crotona -tremont
44377,4374,LOCUST POINT DRIVE,4374 LOCUST POINT DRIVE,10465,Bronx,Indoor Sewage,Sewage Leak,2020-08-06,40.816899,-73.80104,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
44388,722,FULTON STREET,722 FULTON STREET,11238,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-07,40.685534000000004,-73.972521,Fort Greene,bedford stuyvesant - crown heights
44427,722,FULTON STREET,722 FULTON STREET,11238,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-09,40.685534000000004,-73.972521,Fort Greene,bedford stuyvesant - crown heights
44443,91-04,107 STREET,91-04 107 STREET,11418,Queens,Indoor Sewage,Sewage Leak,2020-08-10,40.692784,-73.83944,Richmond Hill,southwest queens
44467,217,SCHOLES STREET,217 SCHOLES STREET,11206,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-11,40.709069,-73.940503,Bushwick South,williamsburg - bushwick
44472,166-14,DOUGLAS AVENUE,166-14 DOUGLAS AVENUE,11433,Queens,Indoor Sewage,Sewage Leak,2020-08-11,40.703313,-73.791782,Jamaica,jamaica
44493,1458,LORING AVENUE,1458 LORING AVENUE,11208,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-12,40.668519,-73.85741,East New York,east new york
44503,86-33,109 STREET,86-33 109 STREET,11418,Queens,Indoor Sewage,Sewage Leak,2020-08-12,40.697328999999996,-73.839339,Richmond Hill,southwest queens
44537,17A,COOPER PLACE,17A COOPER PLACE,10475,Bronx,Indoor Sewage,Sewage Leak,2020-08-13,40.877363,-73.824816,Co-op City,northeast bronx
44551,253,KINGSBOROUGH    2 WALK,253 KINGSBOROUGH    2 WALK,11233,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-13,40.675059000000005,-73.926694,Crown Heights North,bedford stuyvesant - crown heights
44584,248,KOSCIUSZKO STREET,248 KOSCIUSZKO STREET,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-15,40.691398,-73.944562,Bedford,williamsburg - bushwick
44585,405,EAST  105 STREET,405 EAST  105 STREET,10029,Manhattan,Indoor Sewage,Sewage Leak,2020-08-15,40.788875,-73.94036,East Harlem South,east harlem
44586,101,LAFAYETTE AVENUE,101 LAFAYETTE AVENUE,11217,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-15,40.687261,-73.97409300000001,Fort Greene,downtown - heights - slope
44587,80,LUKE COURT,80 LUKE COURT,10306,Staten Island,Indoor Sewage,Sewage Leak,2020-08-15,40.564174,-74.143925,Great Kills,south beach - tottenville
44589,27,JACKSON STREET,27 JACKSON STREET,10304,Staten Island,Indoor Sewage,Sewage Leak,2020-08-15,40.630545,-74.079778,Stapleton-Rosebank,stapleton - st. george
44599,146-50,BAYSIDE AVENUE,146-50 BAYSIDE AVENUE,11354,Queens,Indoor Sewage,Sewage Leak,2020-08-16,40.771088,-73.82000500000001,Murray Hill,flushing - clearview
44618,11,CASTLETON AVENUE,11 CASTLETON AVENUE,10301,Staten Island,Indoor Sewage,Sewage Leak,2020-08-17,40.63605,-74.085348,New Brighton-Silver Lake,stapleton - st. george
44628,217,WEST   14 STREET,217 WEST   14 STREET,10011,Manhattan,Indoor Sewage,Sewage Leak,2020-08-17,40.738876,-74.000426,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
44638,60-74,67 AVENUE,60-74 67 AVENUE,11385,Queens,Indoor Sewage,Sewage Leak,2020-08-17,40.705282000000004,-73.898207,Ridgewood,ridgewood -forest hills
44641,127,TOMPKINS AVENUE,127 TOMPKINS AVENUE,11206,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-17,40.695192,-73.94625699999999,Bedford,williamsburg - bushwick
44653,13-83,PINSON STREET,13-83 PINSON STREET,11691,Queens,Indoor Sewage,Sewage Leak,2020-08-17,40.607783000000005,-73.755352,Far Rockaway-Bayswater,rockaway
44654,2072,WEST   11 STREET,2072 WEST   11 STREET,11223,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-17,40.596745,-73.98236700000001,Bensonhurst East,coney island - sheepshead bay
44661,33-01,NORTHERN BOULEVARD,33-01 NORTHERN BOULEVARD,11101,Queens,Indoor Sewage,Sewage Leak,2020-08-17,40.752003,-73.931099,Queensbridge-Ravenswood-Long Island City,long island city - astoria
44682,1819,ALBANY AVENUE,1819 ALBANY AVENUE,11210,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-18,40.628769,-73.936627,Flatlands,east flatbush - flatbush
44700,261,GRANTWOOD AVENUE,261 GRANTWOOD AVENUE,10312,Staten Island,Indoor Sewage,Sewage Leak,2020-08-19,40.551834,-74.182305,Arden Heights,south beach - tottenville
44722,164,STUYVESANT AVENUE,164 STUYVESANT AVENUE,11221,Brooklyn,Indoor Sewage,Sewage Leak,2020-08-20,40.689904,-73.93344599999999,Stuyvesant Heights,williamsburg - bushwick
44764,117,VARICK STREET,117 VARICK STREET,10013,Manhattan,Indoor Sewage,Sewage Leak,2020-08-22,40.724716,-74.005978,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
44768,3224,BARNES AVENUE,3224 BARNES AVENUE,10467,Bronx,Indoor Sewage,Sewage Leak,2020-08-22,40.872276,-73.86314899999999,Williamsbridge-Olinville,fordham - bronx pk
44770,111-46,207 STREET,111-46 207 STREET,11429,Queens,Indoor Sewage,Sewage Leak,2020-08-22,40.705234999999995,-73.74923100000001,Queens Village,southeast queens
44790,2486,TIEBOUT AVENUE,2486 TIEBOUT AVENUE,10458,Bronx,Indoor Sewage,Sewage Leak,2020-08-24,40.861674,-73.89497800000001,Bedford Park-Fordham North,fordham - bronx pk
44791,2486,TIEBOUT AVENUE,2486 TIEBOUT AVENUE,10458,Bronx,Indoor Sewage,Sewage Leak,2020-08-24,40.861674,-73.89497800000001,Bedford Park-Fordham North,fordham - bronx pk
